tag,rating_avg
bad on purpose,3.3
bad noir,3.79571703561
bad music,3.80146564082
bad movies are their own spoof,3.39930555556
bad movies,3.57142857143
bad movie,3.46847646835
bad mothers,3.88216457236
bad morals,4.00020964361
bad message,3.46600500881
bad memories,2.90559315996
bad makeup,3.7704028021
bad make-up effects,3.40512697652
bad luck,3.45436862099
bad lighting,2.71232876712
bad language,3.07817638266
bad kung fu,2.87096774194
bad kids,3.36359404097
bad jokes,3.39732014216
bad jim carrey film,2.98340299975
bad it understanding,3.90194444444
bad interpretation,3.55337078652
bad idea,2.54727078131
bad humor,4.16944312936
bad horror,2.71833934553
bad guyuy,3.71447939262
bad guys can't aim,3.17527173913
bad guy turns good,3.7139287945
bad guy motive,3.65095398429
bad guy good,3.6775689378
bad go moves,3.74483920035
bad fx,3.67935024477
bad for history-sense,2.51368760064
bad follow-through,2.59180327869
bad final act,3.47651006711
bad fights,2.93296089385
bad father,3.31147540984
bad execution,3.10528893242
bad everything,3.4619047619
bad even for me,2.35824742268
bad ending,3.60531016202
bad end,2.57679083095
bad effects,3.64433352663
bad editing,3.81133232265
bad dub,3.47661396574
bad direction,3.05887869946
bad directing,3.99062427784
bad dialogue,3.60429507596
bad costumes,2.55227331107
bad cop,3.64026888303
bad conveyance,3.52777777778
bad child actors,3.74098712446
bad chemistry,3.50947948983
bad cgi,3.08178097609
bad celebrity acting,2.52820685024
bad casting,2.92461079121
bad camerawork,3.9707535053
bad camera work,3.99455490059
bad cameo,2.80522565321
bad but good,3.28643429682
bad but enjoyable,2.95747050182
bad beginning,3.67575406032
bad bad,0.5
bad ass,3.9818321392
bad argument,1.5
bad animation,2.59843400447
bad adaption of the book,3.35953878407
bad adaptation,3.5400634489
bad action,3.7253187906
bad acting by kids,1.0
bad acting,3.44672866447
bad accents,4.06934914396
bad accent,3.89391640226
bad Special Effects,3.39107142857
bad Spanish,3.3275862069
bad Irish accents,3.19565217391
bad CGI,3.254743255
bad Afrikaans accent,3.87954347194
bad 3D,3.50074738416
bad,2.89795775276
bacon,2.98364441024
backwoods,3.62706480305
backwards,4.17854679237
backstage,3.66178049622
background TV show,3.30590062112
backdoor,3.14821815928
back-story,4.15201588404
back to the home,4.03892904074
back to the future,3.88257506617
back story,1.91731898239
bachelorhood,3.59772423025
bachelor party,3.56617302465
bachelor,3.91339491917
babysitting,3.10490778998
babyish ending,2.63576779026
baby killing,3.70833333333
baby in peril,2.98000990222
baby boom,3.5859375
baby,3.64093651213
babies in peril,2.83333333333
babies,3.34221229206
bab cinema,3.6299032924
b5,3.36477272727
b-rated,3.89480432601
b-movie,3.38590604027
b-list celebrity cameos,1.8125
b-grade,3.52416145537
b&w,3.6627236882
b movie,3.80077890953
b,3.65341974403
aÃ§Ã£o,4.0534925663
aztec god,3.06300813008
aztec,2.27981651376
ayn rand,2.67857142857
axes,2.07034684905
axe murderer,3.26785714286
axe,3.20767279645
ax-grinding,3.52907598634
awww,3.6424403183
awsome,4.22712312372
awsom,4.19921942758
awkward soundtrack,3.54240327953
awkward situations,3.80465021137
awkward sex scene,2.22
awkward romance,4.03574877419
awkward pacing,2.91483516484
awkward pace,3.97930710143
awkward moments,2.83899821109
awkward guy,3.86535303777
awkward dialogue,3.10851698527
awkward angles,3.04166666667
awkward,3.55430248402
awfull russian language,3.07041484716
awfull parody,2.35820895522
awful...just awful,3.70932233146
awful truth,3.59837398374
awful thriller,2.52483397897
awful soundtrack,3.2697268144
awful singing,3.58516638466
awful screenplay,2.60918774967
awful reviews...........cannot figure out why. outstanding.,3.54381443299
awful music,3.9663171983
awful movie,3.37014238637
awful ending,2.84920634921
awful end,1.7174796748
awful death,3.73815967524
awful and anoying singing,3.84399274987
awful adaptation,3.06547619048
awful acting,3.52231237323
awful accent,3.36417995444
awful Dirty Harry ripoff,2.3637037037
awful,3.2826155845
awesomeness,3.7253187906
awesomely bad,2.49770957398
awesome!,4.44682235986
awesome zombie flick,3.71296090626
awesome soundtrack,3.85811909897
awesome powers,3.62919917961
awesome performance,3.85585522146
awesome music,3.86846846847
awesome martial arts,3.65086206897
awesome johnny depp cameo,3.61724960254
awesome fight choreography,4.17673233904
awesome ending,2.79875717017
awesome bond flick; much better than Dr. No,3.74430604982
awesome,4.10845811795
awareness,4.16072212066
award:Oscar:screenplay,3.7440664557
award:Berlin International Film Festival 2014,3.4
award,3.63473053892
awakening sexuality & romance,3.72222222222
avuncular grandfather-figure,3.64255361342
avoids tropes,4.06837194337
avoids cliches,3.48313492063
aviation,3.48506947198
avi,3.70757888217
average story,3.63501971091
average plot,3.27598820059
average hero,3.93384650811
average dialogue,2.69430051813
average acting,3.58101851852
average,3.52844001037
aventura,3.9032483061
avengers,3.42695142695
avarice,3.73109243697
avante-garde,4.02612120576
avante garde,4.00529028368
avant-garde romantic comedy,4.00532546227
avant-garde,3.96464801721
avant-gard,3.59803921569
avant garde,4.01648557512
available at CML,3.92566271856
available DVD,4.07936119594
autumnal,3.95394671586
autowash,3.71447939262
autosuggestion,3.28947368421
autopsy,3.52083333333
autonomy,4.43996787474
automatic weapon,3.60347432024
automatic,3.99489795918
automata,3.38273962868
autodidact,4.0325165937
autocracy,3.83141762452
autobiography,3.94368640148
autobiographical view,3.74747474747
autobiographical,3.76624974369
auto industry layoffs,3.89974223308
autistic son,3.57627118644
autism,3.88462431191
authority,3.63583114522
authoritarianism,4.0223861931
author:william s. burroughs,3.61670235546
author:anne rice,3.49659037325
author:Yuan Bin Chen,3.65
author:Yasutaka Tsutsui,3.86251920123
author:Yasmina Khadra,3.625
author:Yann Martel,3.79182255478
author:Winston Groom,4.02900018135
author:William Goldman,4.17673233904
author:William Gibson,2.73260664253
author:Watty Piper,3.625
author:Walter Scott,3.25
author:Walter Kirn,3.75944444444
author:W. Somerset Maugham,3.59641577061
author:Vladimir Nabokov,3.38487972509
author:Virginia Woolf,3.49072061528
author:Vikas Swarup,3.95047784535
author:Victor Hugo,3.52226241226
author:Vera Caspary,4.11132146914
author:Ursula K. Le Guin,2.91176470588
author:Upton Sinclair,3.94563347984
author:Umberto Eco,3.86754966887
author:Truman Capote,3.87417326692
author:Tracy Chevalier,3.55432543769
author:Tom Wolfe,3.94748165022
author:Tom Clancy?,3.86252283479
author:Tom Clancy,3.65023876259
author:Thomas Mann,3.5
author:Thomas Malory,3.6035131744
author:Thomas J. Harris,4.17705650958
author:Thomas Hardy,3.51206896552
author:Thackeray,3.18728522337
author:Terry Pratchett,3.68311582382
author:Tennessee Williams,3.6713362069
author:Ted Hughes,3.84804329725
author:Suzanne Collins,3.68280467446
author:Susan Minot,3.08695652174
author:Stieg Larsson,3.89016193095
author:Stieg  Larsson,3.79651860744
author:Stephenie Meyer,2.68131736527
author:Stephen King,3.93917925306
author:Stephen Crane,3.48
author:Stephanie Meyer,2.74652133581
author:Stella Gibbons,3.81636107193
author:Steinbeck,3.77704081633
author:Stanislaw Lem,3.41820895522
author:Somerset Maugham,3.71882951654
author:Sholom Aleichem,4.0
author:Shirley Jackson,3.61332462443
author:Shakespeare,3.62574850299
author:Seth Grahame-Smith,2.88049450549
author:Sarah Waters,3.66509433962
author:S.E. Hinton,3.21232876712
author:Rudyard Kipling,3.66891429252
author:Roderick Thorp,3.93384650811
author:Robert Ludlum,3.9068171926
author:Robert Louis Stevenson,3.50585223116
author:Robert Heinlein,3.19206875754
author:Roald Dahl,3.55485324468
author:Rick Riordan,2.71544715447
author:Richard Neely,3.35245901639
author:Richard Matheson,3.45615811581
author:Richard Dooling,2.64285714286
author:Richard Condon,4.1285046729
author:Rex Pickett,3.72165427509
author:RenÃ© Goscinny,2.93333333333
author:Raymond Chandler,4.17538639557
author:Ray Bradbury,3.50993265993
author:Philip K. Dick,3.77337287585
author:Peter Hedges,3.75583021084
author:Peter George,4.24728682171
author:Paulo Lins,4.23541006416
author:Paul Theroux,3.29752953813
author:Paul Auster,3.79166666667
author:Patricia MacLachlan,3.16666666667
author:Patricia Highsmith,3.48403745484
author:P.L. Travers,3.73240635641
author:P. F. Kluge,3.15909090909
author:P. D. James,3.89480432601
author:Oscar Wilde,3.17479674797
author:Oliver Sacks,3.76464014305
author:Olive Higgins Prouty,3.983014862
author:Nick Hornby,3.69763854909
author:Nicholas Pileggi,4.18363250776
author:Nicholas Meyer,3.46621621622
author:Neil Gaiman,3.81316116539
author:Nathaniel Hawthorne,3.5
author:Nabokov,3.83630069238
author:Mordecai Richler,3.58764940239
author:Miss W. Somerset Maugham,3.58843537415
author:Milan Kundera,3.67872968981
author:Michael Lewis,3.87630979499
author:Michael Crichton,3.47224482597
author:Michael Chricton?,2.60474440361
author:Michael Chabon,3.74688733677
author:Maurice Sendak,3.38841567291
author:Mary Shelley,3.5
author:Mary Norton,3.38162918965
author:Martin Cruz Smith,3.51690391459
author:Martin Booth,3.23611111111
author:Mark Twain [Samuel Clemens],3.13865546218
author:Mark Twain,3.15821596244
author:Mark Helprin,3.0625
author:Mark Harris,3.70634920635
author:Mark Halperin,3.74110671937
author:Mark Bowden,3.68387853895
author:Marion Zimmer Bradley,3.35
author:Mario Puzo,4.36473219683
author:Mario Giordano,3.31111111111
author:Margaret Stohl,3.27659574468
author:Margaret Laurence,3.28571428571
author:Lynn Barber,3.74537892791
author:Louisa May Alcott,3.62732444595
author:Louis Sachar,3.54609175871
author:Lillian Lee,3.89378997868
author:Lewis Carroll,3.62968396345
author:Lewis Caroll (Charles Lutwidge Dodgson),2.0
author:Leslie Thomas,3.5
author:Leslie Charteris,2.875
author:Leo Tolstoy,3.30459770115
author:Lawrence Block,2.45833333333
author:Laurence Stern,3.4314159292
author:Larry McMurtry,3.63870840717
author:Larry Doyle,2.56927710843
author:L. Frank Baum,3.9816805289
author:Kurt Vonnegut Jr.,2.61538461538
author:Kurt Vonnegut,3.68633540373
author:Kurt Eichenwald,3.34610472542
author:Khaled Hosseini,3.81590656285
author:Ken Kesey,4.24807897902
author:Kaui Hart Hemmings,3.66616766467
author:Kathryn Stockett,3.91666666667
author:Katharine Brush,3.54166666667
author:Karen Joy Fowler,3.40395480226
author:Kami Garcia,3.27659574468
author:Jurek Becke,2.80154888674
author:Jules Verne,3.43565444715
author:Joshuah Bearman,3.90174230146
author:Josephine Hart,3.48591549296
author:Joseph Kosinski,3.50507380074
author:Joseph Heller,3.69448324022
author:Jonathan Swift,2.4880952381
author:Jon Ronson,3.25297383029
author:John le CarrÃ© (David John Moore Cornwell),3.59025270758
author:John le CarrÃ©,3.59025270758
author:John le Carre,3.21290965456
author:John Updike,3.19021454736
author:John Steinbeck,3.83190872319
author:John O'Brien,3.68950958103
author:John Norman,3.0
author:John Irving,3.67452947517
author:John Heilemann,3.74110671937
author:John Grisham,3.50605444677
author:John Galsworthy,4.16666666667
author:John Carlin,3.59149940968
author:John Bingham,3.06976744186
author:John Ajvide Lindqvist,3.94808064071
author:Joe Klein,3.48506128703
author:Joan Lindsay,3.75373134328
author:Jo NesbÃ¸,3.8603286385
author:Jennifer Weiner,3.3984375
author:Jean-Marc Natel,3.60182370821
author:Jean Shephard,4.03088758311
author:Jay Parini,3.33944954128
author:Jane Austen,3.7313188772
author:James M. Cain,4.22428193115
author:James Hilton,3.81450381679
author:James Fenton,3.60182370821
author:J.M. Barrie,3.56139368922
author:J.G. Ballard,3.05603937902
author:J. Swift,3.33677991137
author:J. R. R. Tolkein,4.06887749449
author:J. K. Rowling,3.72514932162
author:J. J. Connolly,3.78355879292
author:Isaac Asimov,3.03992864984
author:Irvine Welsh,4.01123404977
author:Irvine Walsh,4.01123404977
author:Ian Fleming,3.62975671688
author:Hunter S. Thompson,3.72898624554
author:Hugh Lofting,2.73748231966
author:Hubert Selby Jr.,4.03358594557
author:Homer,3.34659090909
author:HervÃ© Bazin,3.5
author:Herman Melville,3.60308056872
author:Henry James,3.63309433117
author:Hemingway,3.53432494279
author:Helen Keller,3.8502170767
author:Helen Fielding,3.46324879026
author:Harvey Wheeler,3.94558991982
author:Harper Lee,4.1889430564
author:Harlan Coben,3.84097859327
author:Hanif Kureishi,3.72937771346
author:H. P. Lovecraft,3.47626262626
author:H. G. Wells,3.3237476503
author:Gustave Flaubert,3.25
author:Graham Greene,3.74122807018
author:Gillian Slovo,3.28571428571
author:George Orwell [Eric Blair],3.644589309
author:George Orwell (Eric Blair),3.56439393939
author:George L. Du Maurier,5.0
author:George Crile,3.68900675024
author:George Bernard Shaw,3.82593856655
author:George Bataille,2.90476190476
author:Geoffrey Douglas,3.15217391304
author:Gaston Leroux,3.16666666667
author:Gabriel GarcÃ­a MÃ¡rquez,2.95918367347
author:Fyodor Dostoyevsky,2.91666666667
author:Frederick Forsyth,3.92161383285
author:Frank Miller,3.83609606987
author:Frank McCourt,3.50590163934
author:Frank Herbert,3.44119946393
author:Frank Baum,3.45652173913
author:Fletcher Knebel,4.02067039106
author:Fennimore Cooper,3.720750463
author:Felix Salten,3.52976436544
author:Fannie Hurst,3.48780487805
author:F. Scott Fitzgerald,3.60903593027
author:Evan S. Connell,3.525
author:Eugene Burdick,3.94558991982
author:Ernest Hemingway,3.90733100603
author:Erich KÃ¤stner,3.1594488189
author:Emmanuelle Argan,2.73913043478
author:Elmore Leonard,3.5659073822
author:Elizabeth Gaskell,3.0
author:Edith Wharton,3.5581107559
author:Edgar Rice Burroughs,3.27446943301
author:Edgar Allan Poe,3.31844380403
author:Ed McBain,4.09983361065
author:E.W. Hornung,3.83333333333
author:E. Zola,3.43503072871
author:E. M. Forster?,3.77453671929
author:E. M. Forster,3.87314139597
author:E. B. White,3.55616850552
author:E. Annie Proulx,3.6274736386
author:Dumas,2.96376811594
author:Dr. Seuss,3.06318007254
author:Douglas Adams,3.6170212766
author:Donald Hamilton,2.87234042553
author:Dick King-Smith,3.54455128205
author:Dennis Lehane,3.84482453031
author:Dennis Cooper,2.9
author:Dee Brown,3.8
author:David Mitchell,3.65931213498
author:David Foenkinos,3.19230769231
author:Dashiell Hammett,4.17470439503
author:Daphne Du Maurier,4.11597162511
author:Daniel Woodrell,3.75897435897
author:Daniel Wallace,3.82243100873
author:Daniel Defoe,3.46153846154
author:Daniel Clowes,3.11063829787
author:Dan Brown,3.14214320826
author:D.H. Lawrence,3.0303030303
author:Cornelia Funke,3.16715542522
author:Cormac McCarthy,3.9943891491
author:Claude-Michel Schönberg,3.60182370821
author:Clarence Aaron Robbins,3.80129240711
author:Claire Tomalin,3.1
author:Chuck Palahniuk,4.21711871505
author:Christopher Isherwood,3.84241706161
author:Christopher Buckley,3.85638154344
author:Christianna Brand,3.2736443884
author:Choderlos de Laclos,3.88955901427
author:Charlotte BrÃƒÂ¶nte,3.75126262626
author:Charlotte BrÃ¶nte,3.75126262626
author:Charlotte Bronte,3.6244601492
author:Charles W. Bailey II,4.02067039106
author:Charles Dickens,3.60245596048
author:Charles Bukowski,2.5
author:Chaim Potok,3.7868852459
author:Cervantes,3.05882352941
author:Carolyn S. Briggs,3.32142857143
author:Carl Hiaasen,2.40972076422
author:Carl Bernstein,4.03906605923
author:Candace Bushnell,2.82924563359
author:C.S. Lewis,3.34315589354
author:C. S. Lewis,3.45111393282
author:C. S. Forester,4.07286655977
author:C. D. Payne,3.44325153374
author:Brian Moore,3.65154264973
author:Brian Garfield,3.76393442623
author:Brian Aldiss,2.80985915493
author:Bret Easton Ellis,3.2906885759
author:Bram Stoker,2.92034548944
author:Boris Pasternak,3.94028144239
author:Booth Tarkington,3.86690647482
author:Bob Woodward,4.03906605923
author:Bibhutibhushan Bandyopadhyay,4.13994743758
author:Bernard Malamud,3.80288074134
author:Ben Mezrich,3.84327507599
author:Barry Reed,3.87117079312
author:Ayn Rand,3.34876033058
author:Augusten Burroughs,3.1275862069
author:Arthur Schnitzler,3.21016079371
author:Arthur Miller,3.40408163265
author:Arthur Golden,3.61878172589
author:Arthur Conan Doyle,3.76981519507
author:Arthur C. Clarke,3.81554309908
author:Armistead Maupin,2.88725490196
author:Arkadi Strugatsky,4.02194828623
author:Anthony Burgess,3.99530250263
author:Anonymous,3.48506128703
author:Anne Tyler,3.4430523918
author:Anne Rice,3.40798360656
author:Anne Price,3.49664466048
author:Andre Dubus III,3.71591417076
author:Alexandre Dumas (pÃ¨re),3.08039647577
author:Alexandre Dumas,3.79193067462
author:Alexander McCall Smith,3.68867924528
author:Aldous Huxley,3.625
author:Albert Uderzo,2.93333333333
author:Albert Camus,3.0
author:Alan Moore,3.65623578823
author:Alain Boublil,3.60182370821
author:Agatha Christie,3.9656946192
author:Aesop,3.33333333333
author:A.B. 'Banjo' Paterson,3.72565969063
author:A. S. Byatt?,3.34729064039
author:A. S. Byatt,3.34729064039
author: rick riordan,2.71544715447
author: Vijayadan Detha,2.94444444444
author: Kirsty Gunn,3.25
author: Guy de Maupassant,2.85483870968
author: Edgar Rice Burroughs,3.00824742268
author hates adaptation,2.34375
author,3.73567675757
authenticity,3.38312682264
authentic men,3.55361003026
authentic action,3.5
authentic Christianity,2.95039164491
authentic,3.93685282141
auteur,3.68508635387
auteuil,3.81538461538
austrian,3.64285714286
austria,3.81831007995
australian,3.80978236682
australia,3.77957296186
austere,3.95976393873
aural horror,2.43277310924
aunt,2.5
augmented reality,2.73465600914
auf der Jagd nach dem Riesenkaninchen,3.78719567178
audrey tautou,4.19707174833
audrey tatou,4.1465958423
audrey hepburn,3.92801023356
audition,3.74797668369
audiovisual orgasm,4.10889995669
audience reaction,2.50869565217
audience participation?,3.71539087948
audience participation,3.32958759828
audience intelligence underestimated,3.20160613899
audie murphy,3.67142857143
audacious action,3.12216288385
auction,3.90606787796
auckland,3.99529935675
aubrey plaza,3.63125
au revoir shoshana!,4.01963586324
atypical dialog,4.08936131717
atypical,3.23983739837
attorney,3.58613445378
attic,3.52493333333
attention seeking,3.44637223975
attempts comedy and drama and fails at both,2.81170108161
attempted rape,3.89759926329
attempted murder,3.70051746442
attack,2.80847373637
attachment disorder,3.80423096931
attachment,4.01662326764
atrocius direction,2.00089498807
atrocity,3.87099085574
atrocities,3.62933930571
atrocious writing,3.36068911511
atrocious plot,3.36068911511
atrocious editing,3.7234557933
atonement,3.75484321368
atomic bomb,2.94647713226
atom bomb,3.40909090909
atmpspheric,3.49579831933
atmospherically beautiful,3.82682399011
atmospheric scenes,3.7723880597
atmospheric music,3.11804922516
atmospheric,3.99940111315
atmosphere,3.96883219016
atmospheirc,3.33818785284
atlantis,3.54151710936
atlanta,3.63606321839
athlets,3.62157802769
athletics,3.7265212559
athletic apex?,3.87089201878
athletic apex,3.80302883215
athletes in a romance,3.8769621422
athletes,3.73705722071
athlete,3.54609175871
atheist,3.27659574468
atheism,3.72379342333
at least these movies are consistent albeit awful,3.13741411618
asylum,3.85706848447
astronomy,3.38347864342
astronauts,3.86319565902
astronaut,3.94748165022
astrology,3.87349247793
astonishing,3.86010362694
asthma,3.16167192429
astaire/kelly musical,3.66007359706
assumed identities,3.05927835052
associations,3.13953942233
assisted suicide,3.53451492537
asshole characters,3.95320324006
asshole,3.24980353635
assembly line film,2.730475382
assembly line,3.94237899589
assault,3.71709380443
assassins,3.87783117337
assassination attempt,3.0923566879
assassination,3.96782795358
assassin-in-training (scene),3.93811161853
assassin-in-training,3.80307403147
assassin shooting in auditorium,4.04661354582
assassin,3.96766735633
assasination plot,3.63772282921
assasination,3.30615234375
assasin,3.36283676704
ass to ass,4.03358594557
ass,3.23031674208
aspirations,3.53495145631
asperger's syndrome,3.87367095691
asperger syndrome,3.93537691163
asiÃ¡tico,3.9032483061
asimov,3.45980757294
asiaten in hollywood,2.88048299655
asians,3.51074964639
asian mysticism,2.99336283186
asian dude dying,3.93384650811
asia,3.50782038345
ashton kutcher,3.41981071198
ashley judd nude,2.33612440191
ashamed of source material,3.03067484663
ashambles,2.76744186047
asexuality,3.5
asesinato,3.34146341463
asdasd,4.17705650958
asd,4.18170644128
ascetic,3.848565356
as-seen-on-tv,2.63772264631
as time goes by,4.25832683067
as if Fox did not have real people and CNN did,3.73058252427
as good as Batman Begins,3.40236461545
as funny as sad gets,3.70943952802
as funny as humanly possible,4.12964625606
as bad as the title,2.10496957404
aru cu,3.98266129032
arty ending,3.9943891491
arty,3.55337078652
artwork,3.62045219787
artsy,4.05028627473
arts+crafts,3.23064195897
arts,4.23479020979
artists,3.80974773016
artistry,3.5
artistic license,3.7344854674
artistic,3.82748230193
artist mind,3.96022827041
artist,3.58713206923
artificial intelligence,3.93659109162
artificial insemination,1.8
artificial human,3.72499642934
artificial,3.70918367347
artifical intelligence,3.45980757294
article,3.93126562145
arthur lowe,3.78679245283
arthouse,3.63043478261
art world,3.67573221757
art study,4.00182481752
art students,3.72291666667
art student as protagonist,3.72291666667
art school,3.51864289023
art patron,3.68162707589
art house,3.76100050508
art history,3.79661016949
art gallery,3.60922330097
art film,3.62878787879
art direction,3.83743169399
art deco,3.45291479821
art,3.85887933485
arson,3.14566929134
arsenic poisoning,3.77755102041
arrogance,3.84327507599
arranged romance,3.79610733182
arranged marriage,3.41489361702
around a holiday can't quite remember for some reason,3.9816805289
arnold swartzenegger,3.93195390858
arnold schwarzenegger,3.93195390858
arnold cgi,3.26809210526
arnold,3.62738247352
army experiment,2.61409395973
army,3.75466748146
arms trade,3.74060150376
arms dealer,3.79946028566
armors,2.77742946708
armored bus,3.22768878719
armor,3.67001338688
armenian,3.50913242009
armageddon,2.66816546763
arm wrestling,2.26342710997
arlo guthrie,3.2030075188
arktis,3.67735167838
ark of the covenant,4.21900912346
ark,4.21900912346
aristrocacy,3.86815693431
aristocratic france,3.88955901427
aristocratic,3.79610733182
aristocracy,3.82331777811
ariane labed,3.39130434783
argument,3.71212121212
argentina,3.82588320115
aretha franklin,3.80478208232
arctic monkeys,3.7416481069
arctic,3.29032258065
archvampire,3.41666666667
archives,3.84459459459
archive footage,3.82061706817
archival footage,3.5
architecture,3.66014518414
archetypes,3.33333333333
archery,3.36136210708
archeology,3.48024316109
archangel,3.11403508772
archaic language,3.60092449923
archaeology,3.89820936306
archaeologist,3.10344827586
arch,3.78523489933
arcade fire,3.90194444444
arcade,3.81441605839
arbitrary rules,3.54905490549
arbitrary,4.15617200314
arabs,3.68037189096
arabic,3.59351318581
arab family,3.67142857143
aquarius,3.55418231122
aquarium,3.65669160432
aquaphobia,3.0
april pearson,2.5
apprenticeship/training of an adult,3.2
apprenticeship,3.81259746589
apprentice,3.3121606949
appreciating life,3.93409090909
appreciating diversity,3.14744888561
appocalypse,3.5
apple,3.68256850446
appeals to all audiences,4.44699049964
appealing,3.58360689372
appealed MPAA rating,4.03906605923
appallingly dull,3.88088604068
appalling,3.58117443869
appaling,3.04526748971
appalachia,3.55909601348
apology,3.87994913099
apocolyptic,2.79955752212
apocolypse,3.63958773101
apocalyptic storm,3.62176165803
apocalyptic,3.70655822212
apocalypse,3.49050680167
apes portrayed as human-precursers,3.95574783194
apes,3.61392737006
apathy,3.31081081081
apathetic,3.82779775756
apartment,4.06996792891
apartheid,3.84182148196
anxiety disorder,3.28102336825
anxiety,3.82054747842
anvilicious,3.48470056826
anus,3.30158730159
anubis,2.13333333333
ants,3.22390326209
antropomorphic animals,3.25
antonioni,3.92599150142
antonio banderas,3.55925776897
antisocial,3.84327507599
antisemitism,3.61961722488
antireligious,3.72709638216
antiquity,2.875
antiques,3.72878479294
antique dealer,3.24798387097
antique,3.90048543689
antiquated thinking,3.28
antihero,4.28568790397
antidote,3.35134636665
antidepressants,3.59388038943
anticorporate,3.75944444444
anticommunists,3.74850299401
anticolonial,3.90474750529
anticlimax,3.8975708502
anticlimactic,3.99552397869
antichristian,3.66598874946
antichrist,3.50895375807
anticapitalism,3.51724137931
anti-war commentary,3.66071148723
anti-war,4.00636609108
anti-violence,3.77775559105
anti-vigilante,3.91413043478
anti-vegetarian propaganda,2.01801801802
anti-superhero,3.17471789204
anti-subterranea,2.16666666667
anti-smoking,3.12121640736
anti-semitism,4.31017501099
anti-semitic,0.5
anti-romantic ending,3.80513806361
anti-religious,3.75491815818
anti-religion,3.26010969833
anti-reigion,3.59784411277
anti-racism,3.713768887
anti-peace,3.9644343303
anti-military,3.22838616715
anti-intellectualism,3.31395120031
anti-intellectual,3.04712347989
anti-homophobia,3.76193058568
anti-hero,3.81397274399
anti-gun,3.59784411277
anti-gravity,2.5
anti-government paranoia,3.69099585387
anti-film,3.65384615385
anti-feminist,3.33938279711
anti-feminism,3.18086592179
anti-fascism,4.02382302893
anti-drugs lesson,4.03358594557
anti-drugs,2.375
anti-discrimination,3.71951219512
anti-death penalty,4.10894738329
anti-crusades,3.67966850829
anti-corporation,4.21828349017
anti-conformity,3.75063505504
anti-climax,3.89747974797
anti-climatic ending,3.07692307692
anti-capitalist,2.50869565217
anti-capitalism,4.06429281454
anti-authoritarian,4.05989250957
anti-atheist,3.32483128225
anti-american,3.25912408759
anti-abortion,3.83798933189
anti-Western,3.8122782115
anti-Soviet propoganda,3.305
anti-Semitism,3.60023712473
anti-Japanese,3.11904761905
anti-Hollywood,3.93409090909
anti-Christian,3.21635410921
anti-Catholic,3.625
anti-Bush,3.73507132167
anti religion,3.18133408072
anti hero protagonist,3.5
anti hero,3.82994413408
anti feminist,3.93644354293
anti conformity - be who you want to be,3.92208284223
anti C.S. Lewis,3.18133408072
anthropomorphized animals,3.67153675656
anthropomorphism,4.01297353399
anthropomorphic,3.35640336284
anthropology,2.61041796631
anthony perkins,3.78209764919
anthony hopkins,4.12797771559
anthology,4.06475241828
antartica,3.79694986561
antarctica,3.74791498953
antagonist,3.60949568378
answering machine,3.69272369715
anstrengend,3.60194174757
ansel elgort,3.56117021277
anoyng kids,2.50840336134
anoying neighbours,3.84375
another zombie movie,3.24292845258
another gospel,3.79126602564
another evil corporation,3.20659340659
another adaptation of _Iam Legend_,3.48956239369
another adaptation of _I am Legend_,3.48956239369
another adaptation of _I Am Legend_,3.49311926606
anorexia,3.42553191489
anonymity,3.67768595041
anomie,4.07051768686
annoying villain,3.38361266294
annoying teens,3.06944444444
annoying soundtrack,3.95381266366
annoying sexist stereotype mars story,3.17842121828
annoying reporter,3.02559872006
annoying main character,3.75090909091
annoying little girl,3.59206798867
annoying kids,3.47883858268
annoying kid,3.29678145956
annoying editing,1.0
annoying detective,1.5
annoying charactor,3.70483870968
annoying characters,3.69611472688
annoying,3.53841856138
annie m.g. schmidt,3.25
annette bening,3.81356426589
anne rice,3.45007577323
anne hathaway,3.56301824212
anna paquin,3.68080956644
anna faris,2.39138023631
anklet,4.22428193115
anjelica huston,3.74663762983
anita eckberg,3.96727129338
aningen corny. star wars wannabe. men bra.,3.99326075687
anime. miyazaki,4.17013752456
anime-style,3.38492063492
anime violence,3.90133817714
anime parody,3.44400785855
anime cliches,3.27079747562
anime based,3.63235294118
anime,4.03116370815
animation style,3.61303802758
animation scenes,3.0
animation remade as live action,2.55196224138
animation poor,3.27959183673
animation looks dated,3.8628063431
animation & live action interact?,2.71478873239
animation & live action interact (scene),3.69147293597
animation & live action interact,3.42536347922
animation,3.80368708821
animated short,3.76470588235
animated sequence,3.68507657217
animated segments,3.67588302695
animated masterpiece,4.04012423403
animated hair,3.8412633306
animated classic,3.65421932004
animated animal:horse,3.8412633306
animated animal:chameleon,3.8412633306
animated Opera,3.69251410015
animated,3.83784551474
animals die :(,3.64993215739
animals die,3.28102336825
animals as nemesis,4.18106776727
animals as companions,4.17494002584
animals,3.61344113188
animal:whale,2.98733075435
animal:water buffallo,3.41641566265
animal:various,3.85174418605
animal:tiger (CGI),3.79182255478
animal:spider,3.52218789496
animal:snake (scene),2.94530887134
animal:shark,3.80530494406
animal:seal,3.04316888046
animal:raven,3.7520609319
animal:rat (scene),3.26391437309
animal:racoon,2.26086956522
animal:rabbit,3.31804352914
animal:porpoise,2.65400943396
animal:pig,3.55600256012
animal:penguins,3.73466526463
animal:parrot,3.04316888046
